image_path,label,blue_mean,blue_std,blue_peak_pos,blue_peak_val,blue_entropy,blue-yellow_mean,blue-yellow_std,blue-yellow_peak_pos,blue-yellow_peak_val,blue-yellow_entropy,green_mean,green_std,green_peak_pos,green_peak_val,green_entropy,green-magenta_mean,green-magenta_std,green-magenta_peak_pos,green-magenta_peak_val,green-magenta_entropy,hue_mean,hue_std,hue_peak_pos,hue_peak_val,hue_entropy,lightness_mean,lightness_std,lightness_peak_pos,lightness_peak_val,lightness_entropy,red_mean,red_std,red_peak_pos,red_peak_val,red_entropy,saturation_mean,saturation_std,saturation_peak_pos,saturation_peak_val,saturation_entropy,value_mean,value_std,value_peak_pos,value_peak_val,value_entropy
./data/train/Apple/Apple_scab/image (556).JPG,Apple_scab,45.45227807527408,28.777256633346525,0,0.022832196,6.71376,136.84800251439447,4.522417282969171,140,0.11521477,4.0511937,81.27478932525264,26.50379760863088,78,0.01610799,6.7478914,110.08711488510016,6.792335942151922,113,0.07848254,4.6171947,73.36074803129304,13.706959887496387,72,0.10016058,4.6378293,79.71045761421556,28.256946142721755,77,0.017663589,6.815855,59.787133591773454,24.5338608344673,39,0.018968286,6.563872,123.77970704447944,54.456935829531865,255,0.022832196,7.590434,81.57542168808868,26.442273527213935,67,0.01620835,6.743045
./data/train/Apple/Apple_scab/image (359).JPG,Apple_scab,65.93389091288918,35.252844705167774,88,0.013270208,7.0313225,140.61001625340577,7.230805677181904,144,0.10446833,4.409984,108.54273049832045,42.419561615461944,123,0.020285448,6.779967,106.9249054405227,12.222589998692179,101,0.07730587,4.9453826,73.60614461837758,26.792638319093907,68,0.11760031,4.8059516,106.22334797286021,43.2445547303838,119,0.02197878,6.839364,77.90016260278935,34.63649804702685,78,0.015170888,6.953091,109.28157734522392,43.3905036773225,90,0.0139613645,7.31069,109.83201443108555,41.92595895009089,121,0.019801637,6.841282
./data/train/Apple/Apple_scab/image (21).JPG,Apple_scab,76.21250384891573,33.71085222012565,90,0.016334852,6.9836535,140.44995151182593,6.506317279353094,146,0.13357328,4.3675694,116.51410764682623,39.110065370539,135,0.018751102,6.917901,107.3449690139114,7.678102389315396,103,0.12219677,4.3389072,69.63547391539032,13.840948665731212,61,0.07155622,4.9721694,114.71770194965211,40.03278895594918,135,0.01915381,6.9050817,85.87770240991449,32.23901172916581,96,0.018298054,6.872727,95.59595803587581,34.62095865760549,81,0.023759784,6.8771524,116.7779568681799,38.85515169776995,135,0.018675594,6.9220324
./data/train/Apple/Apple_scab/image (397).JPG,Apple_scab,55.08055495384542,38.562429722378326,37,0.018623194,6.9844556,138.82610973344345,5.459415005392688,142,0.1366429,4.1109924,95.2670599689518,36.4589954757505,93,0.018732421,7.0929203,107.93140400155244,8.729219662633492,103,0.099505745,4.506593,75.22538958626865,23.569098630337216,70,0.20286174,4.4403815,93.43532396128649,38.07566137604544,87,0.019333169,7.1349363,69.33204998436304,37.4902101952109,58,0.018268207,7.0837855,122.47874213072282,50.16198026047046,255,0.012670326,7.5676985,95.97048141734922,36.4051815456413,93,0.018677808,7.1103578
./data/train/Apple/Apple_scab/image (495).JPG,Apple_scab,61.567819331663486,20.873669874117013,68,0.020494372,6.3861256,141.87428223531606,4.954041786981939,145,0.13324067,4.1173224,96.83081307994871,20.09627155418414,105,0.025536206,6.322735,108.8489640574553,10.253658810452565,108,0.101381734,4.696888,64.0286158249728,23.680946665333252,71,0.09048048,5.089339,96.46973541263287,18.96138221506042,99,0.027362168,6.256742,66.13566628166882,17.279783592705417,61,0.030741557,6.0151453,107.91028221557644,32.18389398063372,93,0.020657891,6.9362493,98.81732131849276,17.84236527268139,101,0.02670809,6.176006
./data/train/Apple/Apple_scab/image (382).JPG,Apple_scab,65.88469452981371,33.96863641530179,53,0.017990548,7.0082874,138.50645668671496,7.152937401703722,144,0.07087317,4.7379084,119.03504453988717,37.4836689867932,122,0.021671422,6.850087,104.1329031067944,11.102762706669042,97,0.066451766,5.1504717,77.81040303689952,20.235955238737485,73,0.09078039,4.7999153,116.1636789285767,37.48706109103785,119,0.024655327,6.8866506,90.41857439054729,34.16527030828575,84,0.01674907,7.0324674,119.79343556187814,43.529754926289094,133,0.010672359,7.4400244,119.89602115608432,36.49167949403865,122,0.0215843,6.887558
./data/train/Apple/Apple_scab/image (84).JPG,Apple_scab,57.415112152604706,18.18140288080028,67,0.026760483,6.159991,135.92921404859226,5.975926796647818,140,0.12151012,4.278358,81.3051880733019,17.120055589148983,88,0.02449983,6.121226,114.79382906726096,6.233321275914107,113,0.16412343,3.9993336,69.83579177454521,20.538609662308712,55,0.042924155,5.661227,82.0814682374621,18.006069892894537,95,0.02529106,6.1715345,63.08050802895377,17.697403220503993,54,0.026251838,6.111905,86.56553109394372,27.27162282131531,78,0.02390641,6.6997976,82.37111441697562,16.532877023172862,88,0.024895445,6.0626545
./data/train/Apple/Apple_scab/image (339).JPG,Apple_scab,66.88808361589327,33.58693699189391,47,0.014957195,6.967457,139.13517180128838,7.337739640363099,144,0.095220916,4.6200557,120.18561958164719,28.373247715612287,113,0.022895005,6.6735253,103.62685728162614,9.84812193275708,97,0.066520154,5.00339,76.32180877369319,14.515311018670348,71,0.11913274,4.7369485,117.7560927260638,28.956391407134205,109,0.023288615,6.7137213,90.47807268601537,29.816154760809532,68,0.01666284,6.854257,120.2657851381191,44.33421099631326,102,0.008921836,7.4453416,120.96116481069839,27.756469984379557,113,0.022763802,6.672555
./data/train/Apple/Apple_scab/image (23).JPG,Apple_scab,79.42353043054027,35.88794885009705,65,0.017414005,7.061826,138.62830909248441,7.292987247217492,146,0.06271337,4.7734933,138.20945557890082,39.520888393389804,146,0.017069742,7.0680494,102.76214249947225,14.201314621078113,92,0.08138968,5.2100787,82.60839963333274,28.795617132141658,73,0.12892675,4.64885,134.9711681614499,36.936078098528306,139,0.017930401,7.051075,108.14430386007007,36.77561071335824,98,0.012422182,7.185214,117.76730661919282,41.41752131545573,153,0.012278738,7.335887,140.44530478015076,35.9113632441847,146,0.017041054,7.058449
./data/train/Apple/Apple_scab/image (490).JPG,Apple_scab,51.26026207803079,39.53959824363253,0,0.04072088,7.015625,137.581442636445,6.131407413790026,141,0.07730116,4.470543,83.24107826143882,43.687140933435074,97,0.01271969,7.3501663,111.51230256716008,9.347683672693988,104,0.06919869,4.9328732,74.47110497181347,24.77351235167195,68,0.09728925,5.113392,81.37152217913535,45.4626395942706,6,0.019719988,7.322146,60.627673750084796,38.46910932245784,8,0.015817694,7.127008,119.57518617373717,56.7670349778573,255,0.04095919,7.559164,84.0175455806384,43.37741223211243,97,0.0126899015,7.347947
./data/train/Apple/Apple_scab/image (486).JPG,Apple_scab,81.20887432457675,30.454110170750308,85,0.013708701,6.955497,138.7000943335588,6.631355915359101,144,0.12035115,4.4678154,121.32399216206977,26.97807756340899,123,0.018033212,6.7685966,108.05150566214434,7.196544040224369,105,0.08177651,4.664254,71.59111688146368,13.83386269959223,68,0.07814392,5.2547936,120.66882859171164,27.580209514373113,119,0.017816987,6.8047276,94.12657845752256,29.666715616121355,92,0.01522228,6.9047513,90.63665447362291,36.21500164221894,73,0.016087182,7.151327,121.64184400421072,26.62809638278006,123,0.018162947,6.760125
./data/train/Apple/Apple_scab/image (8).JPG,Apple_scab,55.22560629939835,29.357417040238204,37,0.02323469,6.6829605,129.40875821626105,11.318734033511808,137,0.09413396,5.184699,87.44480603712145,22.23986373989845,73,0.027680833,6.40581,114.92580255008943,13.079825698613423,108,0.0752498,5.0185676,85.0797914970608,23.009888737819704,75,0.058756035,5.9314284,88.6484203231521,22.977470880230385,80,0.02466893,6.472971,79.45130761989276,28.3379621173322,56,0.021657025,6.590073,119.98479696034337,38.02181253257245,98,0.016541569,7.2297716,93.88937208541029,23.59154669252434,73,0.020700864,6.517731
./data/train/Apple/Apple_scab/image (388).JPG,Apple_scab,61.20724227446772,24.17117603178069,67,0.01568181,6.583671,143.58213709955453,4.279741877562065,145,0.18836534,3.913836,100.27422986014426,18.33760957954601,99,0.02434904,6.219849,106.62932849694334,6.474577367196268,110,0.0970289,4.4189014,61.660031610190345,11.3154318911029,69,0.10859745,4.9358654,99.10742266561283,19.09700143477069,97,0.024789747,6.2733116,65.6377761220865,17.673017229930327,60,0.027837968,6.071775,113.58529537219147,35.887930585266105,96,0.019684894,7.088172,100.41323607436061,18.414351304836178,100,0.02434904,6.224818
./data/train/Apple/Apple_scab/image (410).JPG,Apple_scab,52.997351701022126,19.44999998055567,57,0.021002172,6.27973,137.9907596138073,3.9497069104826075,139,0.29673183,3.2340932,85.93837004453235,16.543969849530637,92,0.024736479,6.0623593,110.3362210334999,4.225898767627657,109,0.21886753,3.4800546,69.77329261953491,9.250352884722849,68,0.13583876,4.144496,85.25583980357624,18.08973704663961,80,0.02301499,6.1786275,62.60930123438811,18.819826732441598,63,0.023147412,6.219704,103.18110028987576,31.102598277934224,88,0.017691614,6.9120197,86.1642569309115,16.72457334107229,92,0.02396843,6.077588
./data/train/Apple/Apple_scab/image (396).JPG,Apple_scab,88.83042446922627,50.50388944470851,30,0.013737713,7.504581,131.79067346910597,6.52119234385222,130,0.1984656,4.2261643,97.96120827482082,49.50202160141439,15,0.016974347,7.4055552,124.32582071705838,18.040643840517202,143,0.113953486,5.2527156,122.61759920572513,51.55975739246421,175,0.16391753,5.080055,103.05001184582943,50.12344370619252,15,0.017741548,7.3670397,90.8313113846234,45.65996533108917,16,0.017190123,7.3388414,95.06084867802565,42.89069577022101,68,0.014265164,7.2537622,112.63279756443808,49.05339208174364,25,0.010549029,7.4356246
./data/train/Apple/Apple_scab/image (351).JPG,Apple_scab,64.81812531395553,25.517498258610544,54,0.018139841,6.6816177,138.4582972701828,5.218140001026035,139,0.14805043,4.076221,96.46269397104334,26.67646734726214,100,0.020778364,6.696657,110.94154888600315,6.787811367161256,112,0.095756374,4.442205,69.90376738854684,16.743529110821402,64,0.109278806,4.831416,96.25557043089066,27.634287219321553,99,0.021657871,6.7486515,71.92458218842512,24.24775235424571,65,0.019898856,6.6078773,90.2923266370417,31.314635473853755,64,0.013082674,6.9796295,96.9305557521293,25.998869263813514,100,0.020741718,6.6769924
./data/train/Apple/Apple_scab/image (4).JPG,Apple_scab,37.01915184853715,26.661242596861175,24,0.023762377,6.477855,138.2876602692122,5.090559251148273,140,0.10823112,4.2269135,63.06357302911056,27.579936188075557,56,0.01690557,6.7821207,113.01158491339447,7.203966389049614,109,0.116063245,4.408427,70.23874642657756,26.593668693873823,65,0.10557115,4.8445125,60.781557479793264,30.0308478551715,54,0.02059997,6.826887,41.28777879700647,25.659568249469494,25,0.023082606,6.479572,124.67063674318342,47.89250617873745,255,0.018117335,7.455963,63.78525171697402,27.498503260721808,51,0.016876016,6.7737675
./data/train/Apple/Apple_scab/image (578).JPG,Apple_scab,77.09606310943491,37.01601672125157,37,0.018400084,6.600992,131.6649473192956,4.306801889654886,130,0.27925143,3.7330358,77.39908812034264,19.400942221400083,76,0.027783602,6.172484,127.4345256058732,17.135785837664447,146,0.16934893,4.739291,118.17315024341951,48.89521821007497,174,0.23301531,4.6615925,84.93510155750118,20.919072761595732,95,0.025057664,6.322097,72.77081176692445,18.969008563774036,85,0.024454812,6.173574,95.12243182251405,27.842374529510302,86,0.03766513,6.6170607,94.60620692474185,26.040393765361074,116,0.019265044,6.5793867
./data/train/Apple/Apple_scab/image (308).JPG,Apple_scab,71.127350779665,36.863898012915314,62,0.026752789,6.9572306,136.23465665423828,6.378807076135678,132,0.14624704,4.4149604,94.93962309223025,45.38895704762144,43,0.02494331,7.1323533,116.51556387586243,15.796211132648649,137,0.14269681,4.917123,65.42854803264163,47.28331541316191,1,0.117455736,4.984127,96.43477865779096,43.21472733792241,45,0.030371744,7.1315002,76.78391632468447,39.86969475324934,41,0.034700748,6.9064193,100.72532609356495,41.84216992646974,81,0.034242652,7.2010813,101.82141118828804,39.68972758094734,62,0.022034403,7.0997143
./data/train/Apple/Apple_scab/image (377).JPG,Apple_scab,64.27503170192358,24.09885801526765,61,0.021012658,6.517175,139.0084174350195,6.815051670509425,145,0.08677215,4.6039367,99.52626622546813,22.886489431937527,100,0.02528481,6.4765115,109.98829142111936,11.46554786668133,105,0.070316456,4.979928,74.87126637180336,27.69167980180013,73,0.05642405,5.642864,99.60395563527709,21.63290868600307,95,0.030126583,6.3918447,73.66851274628425,19.069888699060183,65,0.02664557,6.137882,105.5871201074333,32.28185899813084,95,0.020379746,6.9530272,102.16965200626873,21.117303108901286,100,0.02636076,6.363028
./data/train/Apple/Apple_scab/image (557).JPG,Apple_scab,53.217003503086744,37.77772192235323,37,0.017990854,6.976723,136.79710094294933,6.938162080593552,142,0.092018455,4.5563335,98.14971462248832,40.41264681335641,101,0.018739628,7.08488,107.47662618268441,10.651032756627274,101,0.060023475,4.974938,80.08232524296545,25.29808587927917,73,0.11832679,4.963082,95.96090236797136,41.19073195575616,8,0.023313232,7.078424,74.80347711036302,37.86058721006244,63,0.018496782,7.1007338,127.65070665447274,50.89525987790424,255,0.013012507,7.58122,99.26069527966138,40.0811097813769,101,0.018719392,7.12182
./data/train/Apple/Apple_scab/image (18).JPG,Apple_scab,46.229661004574155,29.985940591610238,0,0.03858468,6.6754413,134.0123964716622,7.346252027014063,139,0.08308021,4.76162,91.26730157381098,27.32475588433504,96,0.019661767,6.7259398,108.57466624757217,9.32565972503582,109,0.057343405,5.0334167,80.42077804746805,14.543297232513032,75,0.087061815,5.1889424,89.73438142819214,27.706958834199558,95,0.020359576,6.7428403,73.06148915932863,26.683361844747964,68,0.019867007,6.6165113,135.75588960279129,55.0685262845222,255,0.03858468,7.555579,92.66903345988248,26.26754816789028,96,0.019908054,6.653916
./data/train/Apple/Apple_scab/image (95).JPG,Apple_scab,70.63498344731852,25.593586890532155,76,0.016263964,6.6697884,141.15331449762743,3.904088854660467,142,0.19332218,3.578677,106.10885302595489,22.489917304137155,103,0.018478421,6.5227203,108.50903073918744,4.741232676995084,110,0.15592244,3.9549634,65.0836571693726,9.836793240186513,60,0.106663056,4.3035235,105.61180560207504,23.641899938134074,109,0.020914325,6.585409,75.93819226054984,24.44755728875611,76,0.016706854,6.587426,90.9570392911628,30.317984479309327,73,0.020151567,6.8601713,106.19260849204511,22.538951525779982,103,0.018404607,6.5251536
./data/train/Apple/Apple_scab/image (366).JPG,Apple_scab,100.21714982781305,34.89076885044667,146,0.010046471,7.0452127,132.0365551858249,5.344452139945851,130,0.20668289,3.9592018,84.87364444204832,25.060938542465617,105,0.015158221,6.6609306,133.82365580933583,12.275926805465414,145,0.11551228,4.6764073,124.386743884932,60.241691691595605,174,0.20095153,5.235198,95.7046250276926,27.779442800848532,126,0.015954858,6.779508,82.65182598588217,27.108886002637497,85,0.012591281,6.730152,70.24947987446285,18.265439367883484,70,0.032263774,6.1753564,105.24049595553697,31.977626312793205,102,0.011462713,6.9601912
./data/train/Apple/Apple_scab/image (177).JPG,Apple_scab,83.24698442775298,19.74787907522111,79,0.029130243,6.237735,140.66828605612864,5.027002989969938,144,0.16689457,3.803392,99.71275160708137,17.256878202501586,105,0.038018264,6.038767,116.67446402683709,9.95999210847071,112,0.104531914,4.3155413,66.81347385130539,40.035354006246095,175,0.05918836,5.212481,102.95016399621818,16.602448238574187,105,0.042144846,5.968727,74.17566012542738,15.699566693243638,72,0.03484397,5.968771,76.88054871443819,16.132059296127462,83,0.03762758,5.951584,103.45035929533697,15.70237946402481,105,0.038653124,5.948078
./data/train/Apple/Apple_scab/image (272).JPG,Apple_scab,74.04324170613108,34.120463376691845,51,0.013579656,6.996649,139.55043653438042,6.83096862724182,144,0.10227063,4.5195436,124.18297489842007,29.95738098795884,124,0.022191146,6.6648536,104.54841198965732,10.177657840204462,95,0.07323446,5.0146,76.25035904315155,20.647345480454682,71,0.09638244,4.859777,122.06407064789528,30.389893517105747,119,0.023699997,6.7249675,93.96113763612084,30.893181358914926,79,0.01755419,6.9081755,108.28686558089248,43.05221825631436,88,0.009715526,7.412615,124.85077063308927,29.517050034854037,124,0.021786332,6.682028
./data/train/Apple/Apple_scab/image (383).JPG,Apple_scab,66.02743863937212,39.04800255820825,60,0.013704968,7.181137,135.84103362698806,8.866457215627532,128,0.077083215,4.9679203,106.49875618465012,47.7465242571322,18,0.01347366,7.2730646,109.5568150433246,12.083295859263796,101,0.053489853,5.3156896,81.11571154440753,25.572120425246826,70,0.03897531,5.7593403,104.65352983621415,48.20461343057356,11,0.018909385,7.230035,84.68284799205139,41.64772486965491,17,0.015902389,7.2600613,105.71598270174582,42.409050558389055,102,0.014080842,7.360177,107.90467124752467,47.203875446884524,19,0.01272191,7.303713
./data/train/Apple/Apple_scab/image (169).JPG,Apple_scab,62.340489086644084,23.13882059136109,62,0.01828998,6.5435886,139.0102345463165,5.4360488371902775,139,0.07940438,4.37836,83.8070873212273,21.339376085577275,85,0.019509312,6.4339256,115.16634560757666,10.54128303693585,112,0.08003251,4.6896205,67.85179592417262,35.83083519570517,70,0.04116169,5.654995,85.2483000794382,20.863938385427883,77,0.021947974,6.3880115,60.91904363583308,15.141757505681628,59,0.028857524,5.913267,95.30705027232034,28.063940876082594,86,0.0236846,6.7091503,87.24072582821827,18.743051430727586,85,0.022539167,6.255167
./data/train/Apple/Apple_scab/image (409).JPG,Apple_scab,113.1410384480132,45.69245053580546,77,0.010896139,7.3467417,141.3356081654656,5.866575098987911,139,0.08480863,4.479375,107.20378141789115,24.197982046577113,116,0.016523352,6.6168556,126.44115655467067,15.170451287924504,147,0.10984657,5.0661464,46.86772893835223,45.86147060045408,5,0.059496712,6.023802,115.91177706067174,28.51670581031557,109,0.016143989,6.8267245,85.90113378167189,28.073960563663245,63,0.016628731,6.717222,81.84123713777262,17.567332601543054,81,0.03884252,6.0678797,123.87344025434504,38.47601518165164,103,0.01304586,7.1596966
./data/train/Apple/Apple_scab/image (211).JPG,Apple_scab,133.31509240749256,43.059312129530525,111,0.013774245,7.261695,139.89513998038274,5.8499335646722415,139,0.15114304,4.3034368,120.46990392710904,27.9105227708223,142,0.017816503,6.747535,130.13996579071318,16.873569159983575,146,0.16245456,4.7264132,46.88083882201863,56.595699821652495,4,0.12186216,5.2366486,131.50190235206537,28.181173877855862,170,0.017289989,6.687022,103.10353581607706,25.110634231810717,132,0.017578723,6.5801287,76.16393233509552,15.86616774071755,76,0.056744456,5.790437,144.79280933408336,33.91110393121036,111,0.015387751,6.935673
./data/train/Apple/Apple_scab/image (106).JPG,Apple_scab,58.62511438621732,44.030996014636,0,0.029222097,7.192647,137.3001418271233,6.706961926315422,142,0.077510916,4.6064754,110.31232883187477,46.4987881378587,112,0.011602518,7.4762964,105.25789560119301,11.269653290405827,99,0.0797451,5.14763,81.11594920907373,20.673059294805913,73,0.15890627,4.454689,107.18325442580681,46.88322358164046,109,0.012516502,7.4611683,84.79110403994127,44.22992791666138,72,0.011475576,7.407091,134.7587850037453,56.30471583184975,255,0.029399818,7.686384,111.32540409657668,45.99439010706675,112,0.01157713,7.475185
./data/train/Apple/Apple_scab/image (630).JPG,Apple_scab,50.504905985893856,23.8520718705351,30,0.017558582,6.540331,143.17978314656648,6.4568419695351205,147,0.1232974,4.356924,78.92140566821399,21.00365279858359,86,0.021464076,6.395879,110.662643175001,8.146217085674724,112,0.08740559,4.630059,61.95384408454993,22.291641977545723,64,0.067458525,5.4350843,78.05122293955355,22.124854501766414,82,0.022593765,6.455269,47.834032773473155,18.139736685669803,47,0.029081402,6.1108966,118.88845103799031,33.15433419717014,103,0.0187851,7.0049534,80.18888381629586,20.635944027410037,86,0.022206442,6.368657
./data/train/Apple/Apple_scab/image (370).JPG,Apple_scab,40.02124862281198,27.516251791073692,36,0.018719984,6.550291,137.03943943598279,9.586262833831395,146,0.07180241,4.945942,105.97871240693348,34.26030584796804,117,0.015270019,6.910723,101.52592311491026,12.911181452962245,94,0.0952661,5.0268354,82.26225621909543,15.278390980097635,74,0.119180635,4.724723,102.05359198299266,33.64144303816501,119,0.01726943,6.843095,79.25204341163044,29.4606451886673,87,0.01679898,6.864688,162.7334902376897,48.77817470606219,255,0.017328236,7.5067577,107.79319817333453,32.879063163179815,111,0.015485642,6.8783636
./data/train/Apple/Apple_scab/image (418).JPG,Apple_scab,80.56799547518312,27.610112414600103,72,0.017350754,6.71192,143.59702559720608,4.1644284080293525,147,0.145948,3.9218712,107.46805012351251,17.220167041768065,109,0.026761333,6.127436,111.29567668186792,8.226136904741567,108,0.098811075,4.359869,54.24719606974395,14.870957627167101,56,0.060454566,5.356064,108.63231529713084,19.004460429205807,109,0.024408689,6.2770004,74.48128373012878,19.228708815956853,77,0.024912827,6.2569203,90.10070143890334,22.216854118540212,84,0.02890392,6.439834,109.37411264433467,19.74407687488966,109,0.024366677,6.296449
