image_path,label,blue_mean,blue_std,blue_peak_pos,blue_peak_val,blue_entropy,blue-yellow_mean,blue-yellow_std,blue-yellow_peak_pos,blue-yellow_peak_val,blue-yellow_entropy,green_mean,green_std,green_peak_pos,green_peak_val,green_entropy,green-magenta_mean,green-magenta_std,green-magenta_peak_pos,green-magenta_peak_val,green-magenta_entropy,hue_mean,hue_std,hue_peak_pos,hue_peak_val,hue_entropy,lightness_mean,lightness_std,lightness_peak_pos,lightness_peak_val,lightness_entropy,red_mean,red_std,red_peak_pos,red_peak_val,red_entropy,saturation_mean,saturation_std,saturation_peak_pos,saturation_peak_val,saturation_entropy,value_mean,value_std,value_peak_pos,value_peak_val,value_entropy
./data/train/Grape/Grape_healthy/image (354).JPG,Grape_healthy,76.12986515867487,33.87693271088936,83,0.015617978,7.0224295,141.20332603780844,5.593769222505291,144,0.17253932,3.8464396,125.9270338481947,26.28688910278779,131,0.019101124,6.720149,103.71602252437879,6.977618115350961,103,0.10182022,4.2809253,71.51928062019579,9.648732157521126,68,0.1385618,4.138247,123.6937527501359,27.583975291437618,130,0.018876404,6.782462,92.69348278773577,31.16535634790981,95,0.017483147,6.8791795,108.42226976281017,40.92808221344473,86,0.01660674,7.2374406,126.25752788291902,26.64019877234012,131,0.019168539,6.740429
./data/train/Grape/Grape_healthy/image (183).JPG,Grape_healthy,77.82227013705415,34.02578705606891,60,0.012130323,7.094573,139.91249561370023,4.812033009340045,141,0.2248257,3.5474,108.14071714752208,29.363662894348195,99,0.013866929,6.9134655,111.02267949780799,5.44562525198277,109,0.10639952,4.2221394,64.52883464688966,12.787489832155668,61,0.09649827,4.8014135,108.43015961305537,31.10923884367322,99,0.014177963,6.9900675,81.05227962984645,32.53733382718458,68,0.013452217,6.9925947,83.21541661252377,36.42127217492658,68,0.014903709,7.079402,108.49425887429061,29.681543286743157,99,0.01384101,6.9255085
./data/train/Grape/Grape_healthy/image (49).JPG,Grape_healthy,84.55963804405474,30.60598382069948,86,0.022869881,6.681402,136.85546197369695,6.408243054237567,140,0.24925694,3.6204967,141.42624442410306,30.273124858751707,153,0.034401145,6.2975016,103.16922565561254,8.642179342235638,99,0.115312636,4.386429,77.69633469836845,9.037142887099376,73,0.22509357,4.0732174,138.32326016094885,29.86206047101455,149,0.037043154,6.3345175,114.06153693792294,27.348221400508866,117,0.028621752,6.412565,106.80306043213932,31.861895691075024,110,0.022677235,6.809255,142.18282160976378,29.59603843504085,153,0.034236018,6.3137016
./data/train/Grape/Grape_healthy/image (261).JPG,Grape_healthy,75.97583757812754,35.519947015523215,70,0.011565687,7.138388,138.29265343955922,5.270213214881311,139,0.18588707,3.7724817,107.23465835565366,32.54923953690375,105,0.013823086,7.0566673,111.29315367111121,6.215280449131426,112,0.115656875,4.3509083,68.59132646854414,14.564509704204335,61,0.13254556,4.8405867,107.37127253531071,34.09219722627041,109,0.014380469,7.113991,82.91616928707663,35.162954373457175,78,0.0126247145,7.1078215,84.34056040330324,38.90281088180549,68,0.015049328,7.19382,107.7410959662484,32.69462737236941,105,0.013655872,7.0626698
./data/train/Grape/Grape_healthy/image (353).JPG,Grape_healthy,84.86803672723181,33.79017635783625,77,0.023377338,6.7563,141.23492276569596,5.936041621357002,144,0.26977697,3.6400716,138.15699027632218,25.37405397709927,141,0.027227722,6.4739056,102.52045216909755,7.263286582602038,98,0.10948595,4.2469163,71.9577703171417,9.01757857401879,70,0.13556355,4.343461,135.35898627239658,26.267861368878663,139,0.028802881,6.4795003,103.67119238633313,31.616818871687236,102,0.026402641,6.525252,103.99434943719461,33.68301089899256,114,0.019976998,6.910297,138.56100602557126,26.005602002715452,141,0.02720272,6.4761815
./data/train/Grape/Grape_healthy/image (283).JPG,Grape_healthy,79.44201966330002,34.737357700847305,79,0.013526643,7.0890207,138.85414590864093,4.922226091066123,139,0.19664699,3.7715597,111.28560390019265,31.446578351397193,118,0.013850485,6.995672,110.86812093388289,5.969964937408855,112,0.10362952,4.3570943,67.61198723224516,13.944506126904635,61,0.12966146,4.6870956,111.46409069186484,32.69942534294079,109,0.016789977,7.044297,85.68465228614514,34.43104808781384,88,0.013626286,7.0306654,81.26126600551652,35.20395336423587,56,0.015793538,7.0812926,111.60730433189019,31.58246104366071,118,0.013800663,6.997834
./data/train/Grape/Grape_healthy/image (226).JPG,Grape_healthy,74.43155450557242,33.64742360321477,71,0.016540803,6.9449644,138.2040411115886,6.317747175065926,141,0.19200857,4.0669575,130.56469783500506,27.221799335571237,135,0.024177186,6.64143,102.90779982318782,8.364933487891907,99,0.11446123,4.465291,76.45931027804909,9.550467552014304,73,0.14001916,4.459637,127.80266502244922,27.79703553179896,135,0.02372633,6.672854,101.5951305933122,28.998027826703364,104,0.023021866,6.6580915,116.12691640337289,40.875261880079655,113,0.013920198,7.287767,131.1752138965021,27.254117634257632,135,0.023979938,6.6487484
./data/train/Grape/Grape_healthy/image (110).JPG,Grape_healthy,70.2449574254133,30.711537130743988,81,0.017903022,6.804771,138.36997723092645,5.232750261817081,141,0.20111518,3.7364337,125.29609678011548,29.38666918817624,132,0.021756956,6.5792146,103.1474607391574,8.134786497290358,99,0.11479801,4.4733424,75.66282199752095,8.869500009609508,73,0.15087739,4.371727,122.45205798443203,29.95313787291596,128,0.023150932,6.6233926,96.30880650029212,28.382244923220714,97,0.019133002,6.708337,116.83411767699363,39.88024234037421,114,0.015935058,7.2187004,125.52831685419005,29.42136962124596,132,0.021729624,6.594402
./data/train/Grape/Grape_healthy/image (188).JPG,Grape_healthy,62.61213604995464,28.500695544814032,58,0.02823686,6.405263,142.20620116205828,6.396694008043252,145,0.34743845,3.3166888,114.57631469585067,22.370998092835833,114,0.029673986,6.37429,102.43523609636577,7.487698724849811,100,0.2093147,3.741884,71.91898933698576,9.662032630487618,68,0.21458417,3.6802773,111.98041236352401,23.54588426829648,109,0.031590153,6.4030485,79.80638693360743,28.67389338837104,73,0.030206254,6.4122167,121.29972127427209,34.22757713074864,126,0.023925483,6.7577314,115.05306768254741,23.008339578871713,114,0.029647373,6.39377
./data/train/Grape/Grape_healthy/image (391).JPG,Grape_healthy,71.39354018488848,29.934980042326693,63,0.019044012,6.7519555,140.01845024905197,4.619569587233938,141,0.29829308,3.3942344,120.62190636357263,25.220559462006197,118,0.019503882,6.635794,104.20345300812733,6.971526453701876,101,0.14399329,3.971892,72.96229087604843,9.936549647649723,71,0.18759975,3.6702914,118.52538709684086,26.04000902265321,119,0.020964645,6.673041,89.78927133738398,28.181179378147885,82,0.020423621,6.71663,109.2396190265863,34.945878401224284,102,0.017772608,6.962967,120.87431988474964,25.387282941088962,118,0.019503882,6.647113
./data/train/Grape/Grape_healthy/image (159).JPG,Grape_healthy,74.09002199097631,27.355960662928148,78,0.023565173,6.663601,142.08539346651014,6.077612959588821,145,0.27210107,3.43878,100.85102396233378,23.29616396656275,106,0.028696526,6.419058,111.65784495563639,5.762755964082446,108,0.13383345,4.217262,59.56857623058022,15.459568858038935,51,0.094232805,4.9118266,101.47752238385692,25.238869100395227,109,0.029114842,6.5153036,70.69936969253831,26.493479121498968,65,0.02713481,6.456859,88.55064392287568,31.21120364417247,83,0.03366055,6.6979713,101.33451399354453,23.705387818216114,106,0.028529199,6.4359303
./data/train/Grape/Grape_healthy/image (189).JPG,Grape_healthy,77.33024935360481,32.655967966427845,76,0.018831208,6.771431,136.02592765041481,4.524843604094277,138,0.22088498,3.655242,139.56550518217955,20.609186118049152,142,0.03362074,6.236621,101.8714448738483,7.4105123558596935,98,0.13077061,4.1682377,78.64247696826715,7.199826988061923,78,0.15118855,4.013224,136.37854054514173,21.815255818889824,138,0.034429077,6.2814894,113.50529863443444,25.58157004768372,112,0.031525057,6.341508,118.97640852910263,39.33567146017737,128,0.018022873,7.1302433,139.9514701971566,21.197447583362013,142,0.033560865,6.255943
